concept_id,concept_name_ko,concept_name_en,domain_id,vocabulary_id,concept_class_id,concept_code,standard_concept,standard_hint,valid_start_date,valid_end_date,invalid_reason,key
10000000665,FibroScan 감쇠계수(CAP),cap_db_m,Measurement,KAI,Attribute,KAI-MASLD_EXAM-cap_db_m,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:cap_db_m
10000000666,FibroScan 간 경직도(LSM),lsm_kpa,Measurement,KAI,Attribute,KAI-MASLD_EXAM-lsm_kpa,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:lsm_kpa
10000000667,간정맥압력차(HVPG),hvpg_mmhg,Measurement,KAI,Attribute,KAI-MASLD_EXAM-hvpg_mmhg,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:hvpg_mmhg
10000000668,비장 경직도,spleen_stiffness_kpa,Measurement,KAI,Attribute,KAI-MASLD_EXAM-spleen_stiffness_kpa,S,LOINC (일부) · 자체,2026-09-12,2099-12-31,,FIELD:MASLD_EXAM:spleen_stiffness_kpa
10000000669,대사이상지방간 예후 판단척도 종류,prognostic_score_type,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-prognostic_score_type,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:prognostic_score_type
10000000670,대사이상지방간 예후 판단척도 산식에 따른 산출 결과 값,prognostic_score_value,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-prognostic_score_value,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:prognostic_score_value
10000000671,ELF 섬유화 점수,elf_score,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-elf_score,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:elf_score
10000000672,FIB-4 지수,fib4_index,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-fib4_index,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:fib4_index
10000000673,NAFLD 섬유화 점수(NFS),nfs_score,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-nfs_score,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:nfs_score
10000000674,APRI 점수,apri_score,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-apri_score,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:apri_score
10000000675,혈청 PRO-C3,pro_c3_ng_ml,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-pro_c3_ng_ml,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:pro_c3_ng_ml
10000000676,NIS4 점수,nis4_score,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-nis4_score,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:nis4_score
10000000677,MELD(Model for End-stage Liver Disease) 점수,meld_score,Measurement,KAI,Attribute,KAI-MASLD_ASSESSMENT-meld_score,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:meld_score
10000000678,Child-Pugh(간기능 중증도) 등급,child_pugh_class,Observation,KAI,Attribute,KAI-MASLD_ASSESSMENT-child_pugh_class,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_ASSESSMENT:child_pugh_class
10000000679,MASH 소실 여부,mash_resolution_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-mash_resolution_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:mash_resolution_yn
10000000680,섬유화 1단계 이상 호전 여부,fibrosis_improvement_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-fibrosis_improvement_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:fibrosis_improvement_yn
10000000681,간경변증 동반 여부,cirrhosis_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-cirrhosis_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:cirrhosis_yn
10000000682,간부전 비대상성 사건(복수·정맥류출혈·간성뇌증 등) 발생 여부,decompensation_event_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-decompensation_event_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:decompensation_event_yn
10000000683,문맥압항진증 여부,portal_hypertension_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-portal_hypertension_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:portal_hypertension_yn
10000000684,내시경으로 확인된 식도정맥류 여부,esophageal_varices_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-esophageal_varices_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:esophageal_varices_yn
10000000685,간세포암(HCC) 발생 여부,hcc_yn,Observation,KAI,Attribute,KAI-MASLD_EVENT-hcc_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:MASLD_EVENT:hcc_yn
10000000686,연속혈당측정기(CGM) 사용 여부,cgm_use_yn,Observation,KAI,Attribute,KAI-DIABETES_BASELINE-cgm_use_yn,S,SNOMED (device),2026-09-12,2099-12-31,,FIELD:DIABETES_BASELINE:cgm_use_yn
10000000687,인슐린 펌프/폐회로 시스템 사용 여부,insulin_pump_yn,Observation,KAI,Attribute,KAI-DIABETES_BASELINE-insulin_pump_yn,S,SNOMED (device),2026-09-12,2099-12-31,,FIELD:DIABETES_BASELINE:insulin_pump_yn
10000000688,HbA1c 7% 미만 목표 달성 여부,hba1c_target_met_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-hba1c_target_met_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:hba1c_target_met_yn
10000000689,중증 저혈당 발생 횟수,severe_hypoglycemia_count,Measurement,KAI,Attribute,KAI-DIABETES_EVENT-severe_hypoglycemia_count,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:severe_hypoglycemia_count
10000000690,저혈당 무감지증 여부,hypoglycemia_unawareness_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-hypoglycemia_unawareness_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:hypoglycemia_unawareness_yn
10000000691,만성콩팥병(CKD) 병기,ckd_stage,Observation,KAI,Attribute,KAI-DIABETES_EVENT-ckd_stage,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:ckd_stage
10000000692,당뇨병성 케톤산증(DKA) 발생 여부,dka_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-dka_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:dka_yn
10000000693,당뇨병성 망막병증 중증도 등급,retinopathy_severity,Observation,KAI,Attribute,KAI-DIABETES_EVENT-retinopathy_severity,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:retinopathy_severity
10000000694,당뇨병성 황반부종 여부,macular_edema_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-macular_edema_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:macular_edema_yn
10000000695,당뇨병성 말초신경병증 여부,peripheral_neuropathy_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-peripheral_neuropathy_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:peripheral_neuropathy_yn
10000000696,당뇨병성 족부궤양 여부,foot_ulcer_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-foot_ulcer_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:foot_ulcer_yn
10000000697,족부궤양 Wagner 등급,wagner_grade,Observation,KAI,Attribute,KAI-DIABETES_EVENT-wagner_grade,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:wagner_grade
10000000698,심장 자율신경병증 여부,cardiac_autonomic_neuropathy_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-cardiac_autonomic_neuropathy_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:cardiac_autonomic_neuropathy_yn
10000000699,샤르코 관절병증(Charcot foot) 여부,charcot_foot_yn,Observation,KAI,Attribute,KAI-DIABETES_EVENT-charcot_foot_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:DIABETES_EVENT:charcot_foot_yn
10000000700,B 증상 여부,b_symptoms_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-b_symptoms_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:b_symptoms_yn
10000000701,원인불명 발열 여부,fever_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-fever_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:fever_yn
10000000702,야간 발한 여부,night_sweats_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-night_sweats_yn,S,SNOMED,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:night_sweats_yn
10000000703,최근 6개월 체중감소율,weight_loss_percent_6m,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-weight_loss_percent_6m,S,SNOMED,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:weight_loss_percent_6m
10000000704,예후지수 산정 기준일,prognostic_index_date,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-prognostic_index_date,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:prognostic_index_date
10000000705,IPI 총점,ipi_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-ipi_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:ipi_score
10000000706,IPI 위험군,ipi_risk_group,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-ipi_risk_group,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:ipi_risk_group
10000000707,연령보정 IPI(aaIPI) 총점,aaipi_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-aaipi_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:aaipi_score
10000000708,NCCN-IPI 총점,nccn_ipi_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-nccn_ipi_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:nccn_ipi_score
10000000709,FLIPI 총점,flipi_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-flipi_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:flipi_score
10000000710,FLIPI2 총점,flipi2_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-flipi2_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:flipi2_score
10000000711,MIPI 점수,mipi_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-mipi_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:mipi_score
10000000712,MIPI-c 위험군,mipi_c_risk_group,Observation,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-mipi_c_risk_group,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:mipi_c_risk_group
10000000713,호지킨림프종 IPS 총점,ips_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-ips_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:ips_score
10000000714,말초T세포림프종 PIT 총점,pit_score,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-pit_score,S,자체,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:pit_score
10000000715,GELF 고종양부담 충족 여부,gelf_high_burden_yn,Measurement,KAI,Attribute,KAI-LYMPHOMA_ASSESSMENT-gelf_high_burden_yn,S,LOINC (일부),2026-09-12,2099-12-31,,FIELD:LYMPHOMA_ASSESSMENT:gelf_high_burden_yn
10000000716,고등급 조직학적 전환 여부,transformation_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-transformation_yn,S,SNOMED/ICD-O-3,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:transformation_yn
10000000717,조직학적 전환 확정일,transformation_date,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-transformation_date,S,SNOMED/ICD-O-3,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:transformation_date
10000000718,전환 전 림프종 아형,transformation_from_subtype,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-transformation_from_subtype,S,SNOMED/ICD-O-3,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:transformation_from_subtype
10000000719,전환 후 림프종 아형,transformation_to_subtype,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-transformation_to_subtype,S,SNOMED/ICD-O-3,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:transformation_to_subtype
10000000720,조혈모세포이식 시행 여부,sct_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-sct_yn,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:sct_yn
10000000721,조혈모세포 주입 또는 이식일,sct_date,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-sct_date,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:sct_date
10000000722,조혈모세포이식 유형,sct_type,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-sct_type,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:sct_type
10000000723,CAR-T 세포치료 시행 여부,car_t_yn,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-car_t_yn,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:car_t_yn
10000000724,CAR-T 세포 주입일,car_t_infusion_date,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-car_t_infusion_date,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:car_t_infusion_date
10000000725,CAR-T 표적 항원,car_t_target,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-car_t_target,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:car_t_target
10000000726,백혈구성분채집일,apheresis_date,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-apheresis_date,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:apheresis_date
10000000727,림프구감소 전처치 시작일,lymphodepletion_start_date,Observation,KAI,Attribute,KAI-LYMPHOMA_EVENT-lymphodepletion_start_date,S,SNOMED procedure,2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EVENT:lymphodepletion_start_date
10000000728,PET 최고 SUVmax,pet_suvmax,Measurement,KAI,Attribute,KAI-LYMPHOMA_EXAM-pet_suvmax,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EXAM:pet_suvmax
10000000729,대사종양용적(MTV),metabolic_tumor_volume_ml,Measurement,KAI,Attribute,KAI-LYMPHOMA_EXAM-metabolic_tumor_volume_ml,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EXAM:metabolic_tumor_volume_ml
10000000730,총병변당분해(TLG),total_lesion_glycolysis,Measurement,KAI,Attribute,KAI-LYMPHOMA_EXAM-total_lesion_glycolysis,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EXAM:total_lesion_glycolysis
10000000731,종격동 종괴비(MMR),mediastinal_mass_ratio,Measurement,KAI,Attribute,KAI-LYMPHOMA_EXAM-mediastinal_mass_ratio,S,SNOMED/LOINC (일부),2026-09-12,2099-12-31,,FIELD:LYMPHOMA_EXAM:mediastinal_mass_ratio
10000000732,COMORBIDITY_SET,COMORBIDITY_SET,Condition,KAI,Value set,KAI-CS-COMORBIDITY_SET,C,,2026-09-12,2099-12-31,,CS:COMORBIDITY_SET
10000000733,PFT_ITEM,PFT_ITEM,Observation,KAI,Value set,KAI-CS-PFT_ITEM,C,,2026-09-12,2099-12-31,,CS:PFT_ITEM
10000000734,ALCOHOL,ALCOHOL,Observation,KAI,Value set,KAI-CS-ALCOHOL,C,,2026-09-12,2099-12-31,,CS:ALCOHOL
10000000735,DRUG_CLASS_SET,DRUG_CLASS_SET,Drug,KAI,Value set,KAI-CS-DRUG_CLASS_SET,C,,2026-09-12,2099-12-31,,CS:DRUG_CLASS_SET
